language	year	period	date	sentence
german	2021	Pre-ChatGPT	2021-06-12	Das Problem entsteht, wenn dem Gehirn widersprüchliche Infos vorliegen, ob der Körper gerade in Bewegung ist oder nicht.
german	2021	Pre-ChatGPT	2021-01-18	Das Problem: Fünf Passagiere auf insgesamt drei Charterflügen wurden letzte Woche positiv auf Corona getestet.
german	2021	Pre-ChatGPT	2021-07-04	»Das Problem ist nicht mit pauschalen Lösungen zu beheben«, sagt Jendro.
german	2021	Pre-ChatGPT	2021-02-11	Das Problem: Nur Tage zuvor waren eine Million Dosen des Serums in Johannesburg gelandet.
german	2021	Pre-ChatGPT	2021-07-05	Das Profil im Bereich Berufsorientierung werde dann fortentwickelt.
german	2021	Pre-ChatGPT	2021-12-09	Das Projekt Klimawald ist das mit Abstand größte in der Geschichte der Schutzgemeinschaft Deutscher Wald.
german	2021	Pre-ChatGPT	2021-01-22	Das Projekt liegt etwa 19 Kilometer südlich des Projekts LK von Palladium One Mining und umfasst zwei der nördlichen Blöcke innerhalb des KLIC, die eine Platingruppenelement-Kupfer-Nickel-Sulfidmineralisierung des basalen Kontakttyps anpeilen.
german	2021	Pre-ChatGPT	2021-09-12	Das Projekt wurde im Zuge der Corona-Pandemie unterbrochen und erst im Laufe diesen Jahres unter Einhaltung der Corona-Hygienemaßnahmen wieder aufgenommen.
german	2021	Pre-ChatGPT	2021-01-18	Das Puppentheater „Cikl Cakl“ der zweisprachigen Gemeinde ist weit über die Grenzen hinaus bekannt.
german	2021	Pre-ChatGPT	2021-05-11	Das rapide angestiegene Beratungsbedürfnis hielt auch andere Hilfsorganisationen in Atem.
german	2021	Pre-ChatGPT	2021-05-28	Das rechnet deshalb am Samstag mit einem starken Andrang.
german	2021	Pre-ChatGPT	2021-10-29	Das Redaktionsnetzwerk Deutschland ermittelte in einer Umfrage unter einem Fünftel der 325 Kreisverbände eine deutliche Mehrheit für ein Votum aller Mitglieder.
german	2021	Pre-ChatGPT	2021-09-06	"Das Re-Engineering komplexer biologischer Systeme kann sehr schwierig sein"", sagt Jewett."
german	2021	Pre-ChatGPT	2021-03-30	Das Regenrisiko liegt bei maximal zwei Prozent (Freitag).
german	2021	Pre-ChatGPT	2021-07-15	Das Regenwasser ließ den Weltersbach über die Ufer treten, das Wasser konnte auch durch Sandsäcke nicht aufgehalten werden, es floss über den Lidl-Parkplatz auf der Neukirchener Straße.
german	2021	Pre-ChatGPT	2021-11-23	Das Repair Café in Berlin hilft, Geräte und andere Dinge wieder zum Laufen zu bringen - auch online.
german	2021	Pre-ChatGPT	2021-06-15	Das resultiert aus Erleichterung und Freude und ist nur zu verständlich.
german	2021	Pre-ChatGPT	2021-10-30	Das richt nach einer Boykott ansage, denn durch ein Boykott ist auch der Snyders Cut Endstanden.
german	2021	Pre-ChatGPT	2021-12-02	Das RKI zählte seit Beginn der Pandemie 5 977 208 nachgewiesene Infektionen mit Sars-CoV-2.
german	2021	Pre-ChatGPT	2021-04-18	Das Römerlager Vindonissa in Windisch AG ist das einzige römische Legionslager der Schweiz.
german	2021	Pre-ChatGPT	2021-10-21	Das rot-blaue Maestro-Logo prangt auf vielen deutschen Bankkarten, doch nun fällt für Maestro der letzte Vorhang: Ab 1. Juli 2023 dürfen nach einer Entscheidung des US-Kartenriesen Mastercard keine Maestro-fähigen Girokarten mehr ausgegeben werden.
german	2021	Pre-ChatGPT	2021-10-04	Das Rote Kreuz ist immer da, wenn Hilfe und Unterstützung notwendig sind, es war und ist ein verlässlicher Partner bei der Bewältigung der Pandemie, bei der Niederösterreich durch seine Impfzentren, sein Anmeldesystem etc. Vorbild in ganz Europa ist.“
german	2021	Pre-ChatGPT	2021-06-08	Das sagte der estnische UN-Botschafter und Ratspräsident im Juni, Sven Jürgenson, am Dienstag nach einer Sitzung des mächtigsten UN-Gremiums in New York.
german	2021	Pre-ChatGPT	2021-05-09	Das sagte der Franzose am Sonntag im Radiosender France Inter. „Wir haben die Bestellung nicht über den Monat Juni hinaus erneuert“, sagte er auf eine Frage zu Astrazeneca.
german	2021	Pre-ChatGPT	2021-01-29	Das Saisonfinale in St. Moritz ist nun eine Zugabe.
german	2021	Pre-ChatGPT	2021-03-11	Dass auch der breite Markt bei der Rekordjagd mitzieht, ist vor allem markttechnisch ein gutes Zeichen.
german	2021	Pre-ChatGPT	2021-12-03	Dass Barberio auf dem Eis oft rustikal zur Sache geht, ist nichts Neues.
german	2021	Pre-ChatGPT	2021-01-22	Dass bei der Vergabe von Aufträgen etwa unter enormem Zeitdruck möglicherweise nicht alles immer ganz korrekt gelaufen sei, hatte der Angeklagte bereits eingestanden.
german	2021	Pre-ChatGPT	2021-03-21	Dass Biergärten nicht öffnen und der mit Hygienekonzepten ausgerüstete Einzelhandel wieder schließen muss, versteht kein Mensch mehr.
german	2021	Pre-ChatGPT	2021-06-12	Das schafft Platz für mehr Bäume und Grünflächen.
german	2021	Pre-ChatGPT	2021-11-27	Das Schlaf- und Beruhigungsmittel Contergan steht in einer Vitrine im Deutschen Museum.
german	2021	Pre-ChatGPT	2021-12-20	Das schönste Fest des Jahres ist gefeiert und selbst der prächtigste Christbaum verliert irgendwann seine Nadeln.
german	2021	Pre-ChatGPT	2021-03-16	Das Schulministerium betonte auf Anfrage, diese Landes-Entscheidung sei „im Interesse des Gesundheitsschutzes und zugleich im Interesse der Bildungsgerechtigkeit sehr verantwortungsvoll“.
german	2021	Pre-ChatGPT	2021-11-08	Dass dabei ein solches Kunstwerk zum Vorschein kommt, wie es von „Pudding Papst“ jüngst auf geteilt wurde, ist hingegen eine echte Seltenheit.
german	2021	Pre-ChatGPT	2021-12-10	Dass daraus zahlreiche Herausforderungen für das Gesamtverkehrssystem entstehen, liegt auf der Hand.
german	2021	Pre-ChatGPT	2021-08-18	Dass das der Plan der Politikerin ist, steht schon lange fest.
german	2021	Pre-ChatGPT	2021-03-19	Dass das Interesse am russischen Impfstoff in Deutschland gerade exponentiell steigt, ist inzwischen offenbar auch Jens Spahn aufgefallen.
german	2021	Pre-ChatGPT	2021-05-18	Dass das Papier nun veröffentlicht wurde, hat laut Wiesendanger einen einfachen Grund: Seine Arbeit soll als Basis einer breit angelegten Diskussion in der Bevölkerung dienen und wissenschaftsbasiert infomieren.
german	2021	Pre-ChatGPT	2021-09-28	Dass der Star-Stürmer schlechthin dem BVB an allen Ecken und Enden fehlt, ist nicht zu übersehen.
german	2021	Pre-ChatGPT	2021-06-14	Dass der Verurteilte zu diesem Zeitpunkt noch nicht gem. §§ 453a, 268a Abs. 3 StPO belehrt worden war, ist unschädlich.
german	2021	Pre-ChatGPT	2021-08-27	Dass der Zusammenbruch von Ashraf Ghanis Regierung so rapide vonstatten gegangen ist, ist aber freilich bemerkenswert.
german	2021	Pre-ChatGPT	2021-01-26	Dass die Renten der Frauen deutlich niedriger sind hat nach Aussage von Di Pasquale strukturelle Gründe wie unterbrochene Erwerbsverläufe oder Teilzeitarbeit.
german	2021	Pre-ChatGPT	2021-03-02	Dass Diesel-Zulassungen abnehmen liegt vor allem daran, dass Diesel- und Benzin-Mild-Hybride als Fahrzeuge mit alternativem Antrieb zu den Hybriden gezählt werden, obwohl sie ohne Diesel oder Benzin nicht einmal ausparken.
german	2021	Pre-ChatGPT	2021-06-13	Dass die UEFA nach einer Unterbrechung von mehr als eineinhalb Stunden entschied, das Spiel fortzusetzen, stieß schon am Samstagabend auf Unverständnis, etwa bei Gladbachs Christoph Kramer, der als ZDF-Experte im Einsatz war.
german	2021	Pre-ChatGPT	2021-08-27	Dass die von ihm besuchte Ausstellung vor der Fertigstellung steht, ist ein wichtiger und keineswegs selbstverständlicher Schritt auf tschechischer Seite.
german	2021	Pre-ChatGPT	2021-01-05	Dass die Zahl der Beschuldigten so klein ist, hängt mit der isolierten Lage des Grundstücks und der eingeschränkten Bewegung des behinderten Mädchens zusammen, was allein keine 50 m gehen kann.
german	2021	Pre-ChatGPT	2021-10-28	Das sei aber nicht mehr das, wofür der Konzern insgesamt stehen würde.
german	2021	Pre-ChatGPT	2021-03-03	Das sei ein „No Go“ und Angriff auf die Pressefreiheit gewesen, hieß es im Urteil.
german	2021	Pre-ChatGPT	2021-07-06	"Das sei ""ein unter den bestehenden Auflagen sehr gutes Ergebnis""."
german	2021	Pre-ChatGPT	2021-02-23	Das sei mit dem Bundeskanzler auch so akkordiert worden, hieß es seitens der Wirtschaftskammer.
german	2021	Pre-ChatGPT	2021-10-11	Das sei mitten in der vierten Corona-Welle unverantwortlich und unverständlich, echauffierten sich die Industriellen.
german	2021	Pre-ChatGPT	2021-05-04	Dass ein Blitzableiter nicht funktioniere, sei ein Mythos.
german	2021	Pre-ChatGPT	2021-10-13	"Das sei ""nicht die größte Steuerreform, sondern das größte Mogelpaket der Zweiten Republik"", hielt FPÖ-Budgetsprecher Hubert Fuchs diesem Lob für Blümels Haushaltsentwurf entgegen."
german	2021	Pre-ChatGPT	2021-12-18	Dasselbe gilt —vorbehaltlich der Verhältnismäßigkeitsprüfung - grundsätzlich auch für etwaige Eingriffe in deren Grundrecht auf körperliche Unversehrtheit, denn auch dieses steht gemäß Art.
german	2021	Pre-ChatGPT	2021-05-06	Dass es auch in einer tropischen Frucht gefunden wurde, ist ein weiterer Beweis dafür, wie viele Lebewesen dieses Protein zum Aufbau ihres Gewebes verwenden.
german	2021	Pre-ChatGPT	2021-01-09	Dass es die BER-Montagsmahnwachen schon so lange gibt, macht ihn und seine Mitstreiter zwar stolz – ein Grund zur Freude ist es für sie aber nicht.
german	2021	Pre-ChatGPT	2021-04-16	Dass es die Freiburger locker angehen lassen, weil es für sie in der Liga um nichts mehr geht, glaubt Grammozis nicht.
german	2021	Pre-ChatGPT	2021-09-04	Dass es ihn später einmal zur Royal Air Force verschlagen wird, ist mehr als wahrscheinlich.
german	2021	Pre-ChatGPT	2021-07-03	Dass es ohne Werbung nicht geht, weiß Pirron.
german	2021	Pre-ChatGPT	2021-04-25	Das Set bekommst du für 29,90 Euro bei Rum & Co. Ist dein Papa eher ein Süßer?
german	2021	Pre-ChatGPT	2021-09-05	Das setzt sich bis zum gemeinsamen Urlaub fort.
german	2021	Pre-ChatGPT	2021-10-15	Dass Haaland auch, wenn nur ein Ball im Spiel ist, treffsicher ist, hat er auch in dieser Saison oft genug bewiesen.
german	2021	Pre-ChatGPT	2021-05-06	Das sieht genau so Sven Unkelbach, der heuer eigentlich das zehnjährige Jubiläum seiner „Hundeschule Rothsee“ feiern wollte, das aber lieber auf nächstes Jahr verschiebt.
german	2021	Pre-ChatGPT	2021-07-21	Dass ihm genau das am Kulturforum misslang, lag mehr an einer zähen Bürokratie, die den Architekten auf einen andersartigen Zweitentwurf hingelockt hatte.
german	2021	Pre-ChatGPT	2021-01-15	Das sind 16 Prozentpunkte mehr als Anfang Dezember, als weniger einschneidende Beschränkungen galten.
german	2021	Pre-ChatGPT	2021-10-17	Das sind bei dem aktuellen Regelsatz rund 155 Euro im Monat.
german	2021	Pre-ChatGPT	2021-05-21	Dass in der Schwangerschaft ein erhöhtes Risiko besteht, ist schon länger bekannt.
german	2021	Pre-ChatGPT	2021-01-15	Das sind fünf Stück pro Betroffenem – ein Tropfen auf den heißen Stein.
german	2021	Pre-ChatGPT	2021-06-22	Das sind Kleinlöschgeräte mit einer Auflagefläche aus Metall, mit denen die Flammen niedergedrückt und so abgetötet werden, erklärt ein Feuerwehrsprecher.
german	2021	Pre-ChatGPT	2021-09-23	Das sind laut RKI 70,9 Prozent der Bevölkerung.
german	2021	Pre-ChatGPT	2021-11-23	Das sind sie noch nicht, Stichwort flächendeckendes Homeoffice.
german	2021	Pre-ChatGPT	2021-11-28	Dass Jaissle auf vier Positionen rotierte, führte keinen Positiv-Effekt herbei.
german	2021	Pre-ChatGPT	2021-10-05	"Dass man sich bei einer Mietwohnung den Energieträger oft nicht aussuchen und ihn auch nicht so leicht wechseln kann, stelle im Zusammenhang mit dem kommenden CO2-Aufschlag ""eine der größten Herausforderungen"" dar."
german	2021	Pre-ChatGPT	2021-08-16	Dass marginalisierte Schichten nur „zum Doktor gehen“, wenn ein Gesundheitsproblem den Alltag unerträglich beeinträchtigt, zeigt schon die klassische Studie Schmerz.
german	2021	Pre-ChatGPT	2021-02-14	Das Smartphone hat so ziemlich jeder so ziemlich immer dabei.
german	2021	Pre-ChatGPT	2021-08-07	Das Smartphone ist IP67-zertifiziert und damit gegen Staub und zeitweiliges Untertauchen geschützt.
german	2021	Pre-ChatGPT	2021-09-23	Dass Olaf Scholz der nächste Bundeskanzler wird, glauben 67 Prozent der Befragten der Umfrage – nur 16 Prozent stimmten für Armin Laschet.
german	2021	Pre-ChatGPT	2021-05-22	Das soll analog zu den Schulen zweimal wöchentlich mit Tests geschehen, die nur im vorderen Nasenbereich (maximal 2,5 Zentimeter) genutzt werden.
german	2021	Pre-ChatGPT	2021-12-22	Das soll auch zur Entlastung der stark geforderten Polizei beitragen.
german	2021	Pre-ChatGPT	2021-12-28	Das soll das Projekt „Quartier Weil“ des Kreisdiakonieverbands mit der evangelischen Kirchengemeinde ändern.
german	2021	Pre-ChatGPT	2021-09-03	Das Sommerbad Wilmersdorf hat sich in diesem Jahr schon früher als sonst aus der Badesaison verabschiedet.
german	2021	Pre-ChatGPT	2021-07-07	Das „Sonnenkraftwerk AWV Raum Korneuburg“ soll allen Interessierten die Möglichkeit bieten, in den Klimaschutz zu investieren und garantiert davon zu profitieren.
german	2021	Pre-ChatGPT	2021-01-27	Das Spannende an diesem Twist: Alle drei wachsen an der neuen Konstellation.
german	2021	Pre-ChatGPT	2021-09-20	Das „Spiel des Jahres“ gegen den FC Bizau wirft seine Schatten voraus.
german	2021	Pre-ChatGPT	2021-06-27	Dass sechs davon nicht verwandelt wurden, ist ebenfalls Rekord.
german	2021	Pre-ChatGPT	2021-04-16	Dass sich das Präsidium hinter den Parteichef stelle, sei doch selbstverständlich.
german	2021	Pre-ChatGPT	2021-01-22	Dass sich die AfD juristisch wehren würde, sollte der Verfassungsschutz sie als Verdachtsfall einstufen – das hatte die Partei bereits angekündigt.
german	2021	Pre-ChatGPT	2021-07-11	Dass sich dies nun ändern soll, ist jedoch umstritten.
german	2021	Pre-ChatGPT	2021-06-28	Dass sie dabei helfen, am Ende auch die eigenen Möglichkeiten immer weiter einzuschränken, wissen viele nicht.
german	2021	Pre-ChatGPT	2021-07-10	Das Staatsoberhaupt besichtigt das Ausstellungsgelände auf der ehemaligen Festung Petersberg, die einer von zwei Buga-Standorten ist, und die sanierte Peterskirche.
german	2021	Pre-ChatGPT	2021-12-03	Das Stadtmarketing habe genügend andere Aufgaben, verwarf sie auch diese Idee der CDU.
german	2021	Pre-ChatGPT	2021-06-06	Das stärkt auch den Bundesvorsitzenden Armin Laschet nach seiner mit harten Bandagen ausgefochtenen Kür zum Unionskanzlerkandidaten.
german	2021	Pre-ChatGPT	2021-09-08	Das Start-up baut in die Straßenlaternen Steckdosen ein und nutzt deren Stromanschluss.
german	2021	Pre-ChatGPT	2021-12-24	"Das steckt hinter YouTube-Star Naomi Jons neuem ""bösen Song"
german	2021	Pre-ChatGPT	2021-03-26	Das steirische Lassingtal fügt sich nahtlos ein: Der Lassingbach, ein Zufluss der Salza, ist ein fast unregulierter Alpenbach.
german	2021	Pre-ChatGPT	2021-03-31	Das strategische Ziel: Ausländische Investoren für russische Projekte zu gewinnen.
german	2021	Pre-ChatGPT	2021-05-30	Das Suchen per Alarm erscheint uns im Normalfall ausreichend und einfacher.
german	2021	Pre-ChatGPT	2021-06-03	Das südamerikanische Land weist jedoch mehr Todesfälle auf als Indien.
german	2021	Pre-ChatGPT	2021-06-13	"Das südliche Ende hingegen ist voll von superstylishen Restaurants wie Granja Petitbo und Chicha Limoná sowie dem sogenannten ""Manga-Dreieck"" mit seinen auffälligen Comicläden."
german	2021	Pre-ChatGPT	2021-06-30	Dass von Stabilität in Afghanistan auch nach 20 Jahren keine Rede sein kann, zeigen die Gebietseroberungen der Taliban in den letzten Wochen.
german	2021	Pre-ChatGPT	2021-02-17	Dass wir eine neue Form des Geschichtenerzählens schaffen konnten.
german	2021	Pre-ChatGPT	2021-02-20	Dass wir nicht in allen Fächern Videokonferenzen haben wie ein Freund von mir an einer anderen Schule, fand ich erst nicht so gut.
german	2021	Pre-ChatGPT	2021-12-16	Dass wir trotzdem auch in diesem Jahr 40 bedürftige Personen zu Weihnachten mit einem Geldbetrag beschenken können, verdanken wir auch einer Geldspende, die die Sparkasse Düren dem Club hat zukommen lassen.
german	2021	Pre-ChatGPT	2021-03-02	Das Tarifeinheitsgesetz muss seit 1. Januar bei uns angewendet werden.
german	2021	Pre-ChatGPT	2021-10-21	Das Team Kärnten forderte in einer Aussendung Kärnten müsse von den massiven Mehrerlösen profitieren.
german	2021	Pre-ChatGPT	2021-07-15	Das Terrarium sollten Sie mit Kleintierstreu oder feinem Sand einstreuen.
german	2021	Pre-ChatGPT	2021-11-08	Das Thema Nachhaltigkeit (ESG) dürfte auch am Investorentag in knapp drei Wochen diskutiert werden.
german	2021	Pre-ChatGPT	2021-09-25	Das Tor gab den Hausherren viel Rückenwind, nur sieben Minuten später legte Nkunku bei einem Konter quer auf Poulsen, der mit seinem ersten Saisontreffer auf 2:0 erhöhte.
german	2021	Pre-ChatGPT	2021-08-10	Das Trio überfiel die 13-Jährige, der Bande gelang mit dem Mobiltelefon die Flucht.
german	2021	Pre-ChatGPT	2021-06-18	"Das Tückische bei dieser Variante ist, dass Infizierte sehr schnell eine sehr hohe Viruslast im Rachen haben und damit andere anstecken können, bevor sie überhaupt merken, dass sie sich infiziert haben"", sagte Montgomery."
german	2021	Pre-ChatGPT	2021-08-19	"Das Turnier im Kanton St. Gallen wirbt nicht umsonst mit ""Weltklasse- in Wil"" – zum Auftakt wartete auf die Schwenninger mit den ZSC Lions der zehnfache Meister der Schweiz – zudem aktueller Champions Hockey-League-Teilnehmer."
german	2021	Pre-ChatGPT	2021-09-22	Das Turnier ist top organisiert, die kurzen Laufwege und die lokalen Gegebenheiten optimal», wurde der 24 Jahre alte Hamburger in der Mitteilung zitiert.
german	2021	Pre-ChatGPT	2021-03-28	Das übliche Rollenspiel: Die IG Metall pocht auf Verbindlichkeit, die Arbeitgeber beharren auf unternehmerischer Freiheit.
german	2021	Pre-ChatGPT	2021-02-05	Das untere Fach ist für Kinderbücher gedacht, damit die Kleinen die Bücher auch gut erreichen können.
german	2021	Pre-ChatGPT	2021-04-14	Das Unternehmen aus San Francisco profitiert stark vom Krypto-Boom, der die älteste und bekannteste Digitalwährung Bitcoin zur Wochenmitte zeitweise auf ein neues Rekordhoch bei fast 65.000 Dollar (knapp 54.200 Euro) trieb.
